"Scientific_Name","Authority","Common_Name","Wind_Author_Year","Mortality_percent","Damaged_ALL_percent","Root_Fail_percent","Stem_Fail_percent","Limb_Fail_percent","IBT_Year","IBTRaCS","SID","Notes","Total_Tree_Quantity","LCVP_GlobalID","LCVP_Taxon","Genus","Family","Order","Tropical_Cyclone_Basin","Lat","Long","MeanWoodDensity.gcm3","SDWoodDensity.gm3","MeanPlantHeight.m","SDHeight.m","HeightType","LMA.gm2","LeafType","AngioGymno","Palm","Monocot","Wind_resistance_rating","PlantType","YearSincePrevTC_50km","YearSincePrevTC_100km","ECO_NAME","Biome_Name","Realm_Name","TraitSourceID","LCVP_short","LCVP_shorter","Wind_rating_short"
"Carya aquatica","(Michx. F) Nutt.","","Putz and Sharitz 1991",NA,NA,31,NA,NA,1989,"HUGO","1989254N13340","Combined Slough and Bottomland data",NA,243152,"Carya aquatica (F.Michx.) Nutt. ex Elliott ","Carya","Juglandaceae","Fagales","North Atlantic",33.80860363,-80.82214932,0.61,NA,36.258,6.76640840229635,"NR",44.6030330062444,"Semi/Deciduous","Angiosperm","No","No",NA,"Tree (angio)",1,1,"Middle Atlantic coastal forests","Temperate Conifer Forests","Nearctic","ZAN_043; TRY_2004; TRY_2002; TRY_2003; TRY_3079; TRY_4001; TRY_4011; TRY_4006; TRY_4008","Carya aquatica","C. aquatica",NA
"Ulmus americana","","","Putz and Sharitz 1991",NA,NA,26,NA,NA,1989,"HUGO","1989254N13340","Combined Slough and Bottomland data",NA,1269193,"Ulmus americana L. ","Ulmus","Ulmaceae","Rosales","North Atlantic",33.80860363,-80.82214932,0.46,NA,36,NA,"max",66.8923172147199,"Semi/Deciduous","Angiosperm","No","No","MEDIUM LOW","Tree (angio)",1,1,"Middle Atlantic coastal forests","Temperate Conifer Forests","Nearctic","ZAN_043; MOL_231; MOL_252; TRY_3015; TRY_3021; TRY_3030; TRY_3035; TRY_3063; TRY_3074; TRY_3075; TRY_3079; TRY_3010; TRY_4001; TRY_4005; TRY_4006; TRY_4009; TRY_4010; TRY_4011; TRY_4014; TRY_4021; TRY_4025; TRY_4008; TRY_4037; TRY_4038; TRY_4039; TRY_4040; TRY_4041; TRY_4042; TRY_4046; TRY_4048","Ulmus americana","U. americana","ML"
"Populus heterophylla","","","Putz and Sharitz 1991",NA,NA,64,NA,NA,1989,"HUGO","1989254N13340","Combined Slough and Bottomland data",NA,990425,"Populus heterophylla L. ","Populus","Salicaceae","Malpighiales","North Atlantic",33.80860363,-80.82214932,0.37,NA,35.24,6.73165655689593,"NR",62.769375,"Semi/Deciduous","Angiosperm","No","No",NA,"Tree (angio)",1,1,"Middle Atlantic coastal forests","Temperate Conifer Forests","Nearctic","TRY_1010; TRY_2004; TRY_2003; TRY_3030; TRY_3079; TRY_4001; TRY_4006; TRY_4011; TRY_4021; TRY_4008; TRY_4037; TRY_4038","Populus heterophylla","P. heterophylla",NA
"Platanus occidentalis","","","Putz and Sharitz 1991",NA,NA,67,NA,NA,1989,"HUGO","1989254N13340","Combined Slough and Bottomland data",NA,960938,"Platanus occidentalis L. ","Platanus","Platanaceae","Proteales","North Atlantic",33.80860363,-80.82214932,0.415,0.0636396103067893,38.4415,8.51621752053944,"NR",63.7250179250387,"Semi/Deciduous","Angiosperm","No","No","MEDIUM LOW","Tree (angio)",1,1,"Middle Atlantic coastal forests","Temperate Conifer Forests","Nearctic","ZAN_043; ZAN_027; TRY_2004; TRY_2002; TRY_2001; TRY_2003; TRY_2006; TRY_3030; TRY_3052; TRY_3063; TRY_3079; TRY_3010; TRY_4001; TRY_4006; TRY_4009; TRY_4011; TRY_4013; TRY_4021; TRY_4025; TRY_4026; TRY_4008; TRY_4037; TRY_4038; TRY_4041; TRY_4046","Platanus occidentalis","P. occidentalis","ML"
"Quercus falcata","","","Putz and Sharitz 1991",NA,NA,57,NA,NA,1989,"HUGO","1989254N13340","Combined Slough and Bottomland data",NA,1029976,"Quercus falcata Michx. ","Quercus","Fagaceae","Fagales","North Atlantic",33.80860363,-80.82214932,0.577,0.0806101730552664,26.4933333333333,3.4885718185718,"NR",86.7536644999269,"Semi/Deciduous","Angiosperm","No","No","LOWEST","Tree (angio)",1,1,"Middle Atlantic coastal forests","Temperate Conifer Forests","Nearctic","ZAN_043; ZAN_189; TRY_2002; TRY_2003; TRY_3003; TRY_3021; TRY_3030; TRY_3038; TRY_3047; TRY_3010; TRY_3101; TRY_4001; TRY_4006; TRY_4008; TRY_4009; TRY_4011; TRY_4014; TRY_4021; TRY_4034; TRY_4037; TRY_4038; TRY_4039; TRY_4047; TRY_4051","Quercus falcata","Q. falcata","L"
"Distylium racemosum","Sieb. et Zucc.","","Saito 2002",NA,6,0.8,1.7,NA,1993,"YANCY","1993240N17142","",NA,417840,"Distylium racemosum Siebold & Zucc. ","Distylium","Hamamelidaceae","Saxifragales","Northwest Pacific",32.04505662,131.2003965,0.712908,0.0742759105093974,16.3333333333333,0.577350269189626,"NR",123.683306680663,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",4,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","ZAN_012; TRY_2001; TRY_2008; TRY_3075; TRY_3080; TRY_3010; TRY_4001; TRY_4006; TRY_4037; TRY_4038; TRY_4042","Distylium racemosum","D. racemosum",NA
"Castanopsis cuspidata","(Thunb.) Shottky","","Saito 2002",NA,20.5,4.1,4.1,NA,1993,"YANCY","1993240N17142","",NA,247331,"Castanopsis cuspidata (Thunb. ex Murray) Schottky ","Castanopsis","Fagaceae","Fagales","Northwest Pacific",32.04505662,131.2003965,NA,NA,20.7,NA,"NR",107.799999999573,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",4,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","TRY_2008; TRY_3010; TRY_4001; TRY_4006; TRY_4014; TRY_4037; TRY_4038; TRY_4042","Castanopsis cuspidata","C. cuspidata",NA
"Daphniphyllum macropodum","Miq.","","Saito 2002",NA,25,12.5,NA,NA,1993,"YANCY","1993240N17142","",NA,380886,"Daphniphyllum macropodum Miq. ","Daphniphyllum","Daphniphyllaceae","Saxifragales","Northwest Pacific",32.04505662,131.2003965,NA,NA,20,NA,"NR",89.1283648940412,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",4,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","TRY_2001; TRY_3058; TRY_3075; TRY_3010; TRY_4001; TRY_4006; TRY_4030; TRY_4008; TRY_4037; TRY_4038; TRY_4039; TRY_4042","Daphniphyllum macropodum","D. macropodum",NA
"Quercus acuta","Thunb.","","Saito 2002",NA,22,2,5,NA,1993,"YANCY","1993240N17142","",NA,1028597,"Quercus acuta Thunb. ","Quercus","Fagaceae","Fagales","Northwest Pacific",32.04505662,131.2003965,NA,NA,9,NA,"NR",130.827187608839,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",4,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","TRY_2003; TRY_3030; TRY_3075; TRY_3010; TRY_3101; TRY_4001; TRY_4006; TRY_4021; TRY_4008; TRY_4037; TRY_4038; TRY_4039; TRY_4042; TRY_4051","Quercus acuta","Q. acuta",NA
"Quercus salicina","Blume","","Saito 2002",NA,16.6,3.3,4,NA,1993,"YANCY","1993240N17142","",NA,1032284,"Quercus salicina Blume ","Quercus","Fagaceae","Fagales","Northwest Pacific",32.04505662,131.2003965,NA,NA,21,NA,"NR",139.899999999934,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",4,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","TRY_2008; TRY_3075; TRY_3010; TRY_4001; TRY_4006; TRY_4014; TRY_4021; TRY_4037; TRY_4038; TRY_4042","Quercus salicina","Q. salicina",NA
"Pasania edulis","Makino","","Saito 2002",NA,34.7,1.4,18.1,NA,1993,"YANCY","1993240N17142","",NA,724996,"Lithocarpus edulis (Makino) Nakai ","Lithocarpus","Fagaceae","Fagales","Northwest Pacific",32.04505662,131.2003965,NA,NA,13.8,NA,"NR",162.675000000432,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",4,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","TRY_2008; TRY_3075; TRY_3010; TRY_4014; TRY_4037; TRY_4038; TRY_4042; TRY_4006","Lithocarpus edulis","L. edulis",NA
"Persea thunbergii","(Sieb. et Zucc.) Kosterm.","","Saito 2002",NA,25.4,2.8,10.6,NA,1993,"YANCY","1993240N17142","",NA,748875,"Machilus thunbergii Siebold & Zucc. ","Machilus","Lauraceae","Laurales","Northwest Pacific",32.04505662,131.2003965,0.4724138,0.0129721020732956,20,0,"NR",124.317941836114,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",4,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","ZAN_012; ZAN_127; TRY_2007; TRY_2003; TRY_3016; TRY_3030; TRY_3044; TRY_3052; TRY_3061; TRY_3075; TRY_3077; TRY_3010; TRY_4001; TRY_4006; TRY_4009; TRY_4021; TRY_4026; TRY_4030; TRY_4033; TRY_4037; TRY_4038; TRY_4039; TRY_4042; TRY_4043","Machilus thunbergii","M. thunbergii",NA
"Persea japonica","(Sieb. et Zucc.) Kosterm.","","Saito 2002",NA,14.4,2.2,6,NA,1993,"YANCY","1993240N17142","",NA,748762,"Machilus japonicus Siebold & Zucc. ","Machilus","Lauraceae","Laurales","Northwest Pacific",32.04505662,131.2003965,NA,NA,1,NA,"NR",100.000000000611,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",4,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","TRY_2001; TRY_3075; TRY_3010; TRY_4001; TRY_4037; TRY_4038; TRY_4042; TRY_4006","Machilus japonicus","M. japonicus",NA
"Neolitsea aciculata","(Blume) Nakai","","Saito 2002",NA,16.5,2.1,9.3,NA,1993,"YANCY","1993240N17142","",NA,827318,"Neolitsea aciculata (Blume) Koidz. ","Neolitsea","Lauraceae","Laurales","Northwest Pacific",32.04505662,131.2003965,NA,NA,12.35,0.0707106781186545,"NR",82.0301135056,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",4,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","TRY_2008; TRY_3075; TRY_3080; TRY_3010; TRY_4006; TRY_4037; TRY_4038; TRY_4042","Neolitsea aciculata","N. aciculata",NA
"Cinnamomum japonicum","Sieb. ex Nakai","","Saito 2002",NA,16.5,0.7,9.4,NA,1993,"YANCY","1993240N17142","",NA,288879,"Cinnamomum tenuifolium (Makino) Sugim. ","Cinnamomum","Lauraceae","Laurales","Northwest Pacific",32.04505662,131.2003965,NA,NA,NA,NA,NA,127.099999999919,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",4,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","TRY_3075; TRY_3010; TRY_4042","Cinnamomum tenuifolium","C. tenuifolium",NA
"Actinodaphne longifolia","(Blume) Nakai","","Saito 2002",NA,11.2,3.2,5.6,NA,1993,"YANCY","1993240N17142","",NA,22054,"Actinodaphne longifolia (Blume) Nakai ","Actinodaphne","Lauraceae","Laurales","Northwest Pacific",32.04505662,131.2003965,NA,NA,12.4,0.141421356237309,"NR",73.909483388437,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",4,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","TRY_2008; TRY_3075; TRY_3080; TRY_3010; TRY_4006; TRY_4014; TRY_4037; TRY_4038; TRY_4042","Actinodaphne longifolia","A. longifolia",NA
"Camellia japonica","L.","","Saito 2002",NA,9.8,0.6,4.5,NA,1993,"YANCY","1993240N17142","",NA,217949,"Camellia japonica L. ","Camellia","Theaceae","Ericales","Northwest Pacific",32.04505662,131.2003965,NA,NA,7.5,2.12132034355964,"NR",140.358868405123,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",4,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","TRY_2003; TRY_3021; TRY_3030; TRY_3051; TRY_3061; TRY_3075; TRY_3080; TRY_3010; TRY_4001; TRY_4006; TRY_4014; TRY_4021; TRY_4030; TRY_4036; TRY_4008; TRY_4037; TRY_4038; TRY_4039; TRY_4042; TRY_4044","Camellia japonica","C. japonica",NA
"Cleyera japonica","Thunb. Pro p. emend. Sieb. et Zucc.","","Saito 2002",NA,7.1,1.2,2.1,NA,1993,"YANCY","1993240N17142","",NA,301311,"Cleyera japonica Thunb. ","Cleyera","Ternstroemiaceae","Ericales","Northwest Pacific",32.04505662,131.2003965,0.5472015,0.0152713851532859,11.1333333333333,1.02632028788938,"NR",114.021367182682,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",4,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","ZAN_012; TRY_2001; TRY_2008; TRY_2003; TRY_3030; TRY_3044; TRY_3075; TRY_3077; TRY_3080; TRY_3010; TRY_4001; TRY_4006; TRY_4014; TRY_4021; TRY_4030; TRY_4033; TRY_4037; TRY_4038; TRY_4039; TRY_4042; TRY_4043","Cleyera japonica","C. japonica",NA
"Eurya japonica","Thunb.","","Saito 2002",NA,7.8,0.8,2.3,NA,1993,"YANCY","1993240N17142","",NA,501958,"Eurya japonica Thunb. ","Eurya","Ternstroemiaceae","Ericales","Northwest Pacific",32.04505662,131.2003965,0.61992,NA,7.2,NA,"NR",83.0638503306195,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",4,1,"Taiheiyo evergreen forests","Temperate Broadleaf & Mixed Forests","Paleartic","ZAN_046; TRY_2008; TRY_3075; TRY_3080; TRY_3010; TRY_4001; TRY_4006; TRY_4009; TRY_4014; TRY_4021; TRY_4028; TRY_4037; TRY_4038; TRY_4042; TRY_4046","Eurya japonica","E. japonica",NA
"Brosimum alicastrum","Swartz","","Sanchez Sanchez and Islebe 1999",56,NA,NA,NA,NA,1988,"GILBERT","1988253N12306","",NA,189122,"Brosimum alicastrum Sw. ","Brosimum","Moraceae","Rosales","North Atlantic",20.84503606,-86.90365681,0.60875,0.105212370266727,34.875,6.89429111656884,"NR",83.5783457846472,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",9,6,"Yucat?n moist forests","Tropical & Subtropical Moist Broadleaf Forests","Neotropic","ZAN_086; ZAN_100; ZAN_006; ZAN_045; ZAN_020; ZAN_018; ZAN_102; ZAN_131; TRY_2011; TRY_3007; TRY_3008; TRY_3020; TRY_3021; TRY_3030; TRY_3031; TRY_3048; TRY_3051; TRY_3052; TRY_3062; TRY_3065; TRY_3076; TRY_3010; TRY_3100; TRY_4005; TRY_4006; TRY_4009; TRY_4014; TRY_4023; TRY_4035; TRY_4008; TRY_4037; TRY_4038; TRY_4041; TRY_4044; TRY_4046","Brosimum alicastrum","B. alicastrum",NA
"Talisia oliviformis","(HBK) Radlk.","","Sanchez Sanchez and Islebe 1999",25,NA,NA,NA,NA,1988,"GILBERT","1988253N12306","",NA,777061,"Melicoccus oliviformis Kunth ","Melicoccus","Sapindaceae","Sapindales","North Atlantic",20.84503606,-86.90365681,0.865,0.0353553390593274,NA,NA,NA,NA,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",9,6,"Yucat?n moist forests","Tropical & Subtropical Moist Broadleaf Forests","Neotropic","ZAN_187; ZAN_129; TRY_4041; TRY_4046; TRY_4006","Melicoccus oliviformis","M. oliviformis",NA
"Manilkara zapota","L.","","Sanchez Sanchez and Islebe 1999",42,NA,NA,NA,NA,1988,"GILBERT","1988253N12306","",NA,760489,"Manilkara zapota (L.) P.Royen ","Manilkara","Sapotaceae","Ericales","North Atlantic",20.84503606,-86.90365681,0.81,NA,25.2,7.35391052434009,"NR",NA,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",9,6,"Yucat?n moist forests","Tropical & Subtropical Moist Broadleaf Forests","Neotropic","ZAN_039; TRY_2011; TRY_2001; TRY_4011; TRY_4025; TRY_4008; TRY_4037; TRY_4006","Manilkara zapota","M. zapota",NA
"Myrcianthes fragrans","(Swartz) McVaugh.","","Sanchez Sanchez and Islebe 1999",12,NA,NA,NA,NA,1988,"GILBERT","1988253N12306","",NA,817261,"Myrcianthes fragrans (Sw.) McVaugh ","Myrcianthes","Myrtaceae","Myrtales","North Atlantic",20.84503606,-86.90365681,NA,NA,7.9248,NA,"NR",NA,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",9,6,"Yucat?n moist forests","Tropical & Subtropical Moist Broadleaf Forests","Neotropic","TRY_2002; TRY_4005; TRY_4006; TRY_4009; TRY_4008; TRY_4037; TRY_4038","Myrcianthes fragrans","M. fragrans",NA
"Sideroxylon gaumeri","Pittier","","Sanchez Sanchez and Islebe 1999",0,NA,NA,NA,NA,1988,"GILBERT","1988253N12306","",NA,1149157,"Sideroxylon foetidissimum Jacq. ","Sideroxylon","Sapotaceae","Ericales","North Atlantic",20.84503606,-86.90365681,0.895,0.00707106781186548,24.9936,NA,"NR",NA,"Evergreen","Angiosperm","No","No","MEDIUM HIGH","Tree (angio)",9,6,"Yucat?n moist forests","Tropical & Subtropical Moist Broadleaf Forests","Neotropic","ZAN_051; ZAN_009; TRY_2002; TRY_4006; ","Sideroxylon foetidissimum","S. foetidissimum","MH"
"Vitex gaumeri","","","Sanchez Sanchez and Islebe 1999",0,NA,NA,NA,NA,1988,"GILBERT","1988253N12306","",NA,1300370,"Vitex gaumeri Greenm. ","Vitex","Lamiaceae","Lamiales","North Atlantic",20.84503606,-86.90365681,0.56,NA,NA,NA,NA,NA,NA,"Angiosperm","No","No",NA,"Tree (angio)",9,6,"Yucat?n moist forests","Tropical & Subtropical Moist Broadleaf Forests","Neotropic","ZAN_006","Vitex gaumeri","V. gaumeri",NA
"Astronium graveolens","","","Sanchez Sanchez and Islebe 1999",33,NA,NA,NA,NA,1988,"GILBERT","1988253N12306","",NA,137319,"Astronium graveolens Jacq. ","Astronium","Anacardiaceae","Sapindales","North Atlantic",20.84503606,-86.90365681,0.867692307692308,0.14882337664459,37.26,3.1961226509632,"NR",70.9260468455901,"Semi/Deciduous","Angiosperm","No","No",NA,"Tree (angio)",9,6,"Yucat?n moist forests","Tropical & Subtropical Moist Broadleaf Forests","Neotropic","ZAN_075; ZAN_083; ZAN_086; ZAN_001; ZAN_013; ZAN_076; ZAN_099; ZAN_020; ZAN_006; ZAN_048; TRY_2011; TRY_3016; TRY_3020; TRY_3021; TRY_3030; TRY_3031; TRY_3037; TRY_3048; TRY_3052; TRY_3056; TRY_3065; TRY_3074; TRY_3076; TRY_3010; TRY_3092; TRY_4006; TRY_4009; TRY_4014; TRY_4021; TRY_4023; TRY_4037; TRY_4038; TRY_4040","Astronium graveolens","A. graveolens",NA
"Cordia gerascanthus","","","Sanchez Sanchez and Islebe 1999",0,NA,NA,NA,NA,1988,"GILBERT","1988253N12306","",NA,323203,"Cordia gerascanthus L. ","Cordia","Cordiaceae","Boraginales","North Atlantic",20.84503606,-86.90365681,0.745,0.0217944947177034,NA,NA,NA,79.8722044728434,"Semi/Deciduous","Angiosperm","No","No",NA,"Tree (angio)",9,6,"Yucat?n moist forests","Tropical & Subtropical Moist Broadleaf Forests","Neotropic","ZAN_083; ZAN_086; ZAN_006; TRY_3010; TRY_4037; TRY_4038","Cordia gerascanthus","C. gerascanthus",NA
"Drypetes lateriflora","","","Sanchez Sanchez and Islebe 1999",21,NA,NA,NA,NA,1988,"GILBERT","1988253N12306","",NA,431923,"Drypetes lateriflora (Sw.) Krug & Urb. ","Drypetes","Putranjivaceae","Malpighiales","North Atlantic",20.84503606,-86.90365681,0.75,0,10.0584,NA,"NR",NA,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",9,6,"Yucat?n moist forests","Tropical & Subtropical Moist Broadleaf Forests","Neotropic","TRY_1002; TRY_2002; TRY_4006; TRY_4037; TRY_4038","Drypetes lateriflora","D. lateriflora",NA
"Coccothrinax readii","","","Sanchez Sanchez and Islebe 1999",0,NA,NA,NA,NA,1988,"GILBERT","1988253N12306","",NA,306102,"Coccothrinax readii H.J.Quero ","Coccothrinax","Arecaceae","Arecales","North Atlantic",20.84503606,-86.90365681,NA,NA,6,NA,"NR",NA,NA,"Angiosperm","Yes","Yes",NA,"Palm",9,6,"Yucat?n moist forests","Tropical & Subtropical Moist Broadleaf Forests","Neotropic","TRY_2009","Coccothrinax readii","C. readii",NA
"Gymnanthes lucida","","","Sanchez Sanchez and Islebe 1999",0,NA,NA,NA,NA,1988,"GILBERT","1988253N12306","",NA,570639,"Gymnanthes lucida Sw. ","Gymnanthes","Euphorbiaceae","Malpighiales","North Atlantic",20.84503606,-86.90365681,1.1,NA,10.0584,NA,"NR",128.650000000001,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",9,6,"Yucat?n moist forests","Tropical & Subtropical Moist Broadleaf Forests","Neotropic","ZAN_051; TRY_2002; TRY_3010; TRY_4006; TRY_4037; TRY_4038","Gymnanthes lucida","G. lucida",NA
"Coccoloba diversifolia","","","Sanchez Sanchez and Islebe 1999",17,NA,NA,NA,NA,1988,"GILBERT","1988253N12306","",NA,305632,"Coccoloba diversifolia Jacq. ","Coccoloba","Polygonaceae","Caryophyllales","North Atlantic",20.84503606,-86.90365681,0.8,NA,20.1168,NA,"NR",94.6389693817009,"Evergreen","Angiosperm","No","No","MEDIUM HIGH","Tree (angio)",9,6,"Yucat?n moist forests","Tropical & Subtropical Moist Broadleaf Forests","Neotropic","ZAN_051; TRY_2002; TRY_3037; TRY_3059; TRY_3010; TRY_4006; TRY_4011; TRY_4037; TRY_4038","Coccoloba diversifolia","C. diversifolia","MH"
"Neea psychotrioides","","","Sanchez Sanchez and Islebe 1999",28,NA,NA,NA,NA,1988,"GILBERT","1988253N12306","",NA,825374,"Neea psychotrioides Donn.Sm. ","Neea","Nyctaginaceae","Caryophyllales","North Atlantic",20.84503606,-86.90365681,0.26,NA,15,NA,"NR",55.6529986214295,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",9,6,"Yucat?n moist forests","Tropical & Subtropical Moist Broadleaf Forests","Neotropic","ZAN_020; TRY_2011; TRY_3094; TRY_4006; TRY_4023; TRY_4037; TRY_4038","Neea psychotrioides","N. psychotrioides",NA
"Bunchosia swartziana","","","Sanchez Sanchez and Islebe 1999",35,NA,NA,NA,NA,1988,"GILBERT","1988253N12306","",NA,196530,"Bunchosia swartziana Griseb. ","Bunchosia","Malpighiaceae","Malpighiales","North Atlantic",20.84503606,-86.90365681,NA,NA,NA,NA,NA,NA,NA,"Angiosperm","No","No",NA,"Tree (angio)",9,6,"Yucat?n moist forests","Tropical & Subtropical Moist Broadleaf Forests","Neotropic","","Bunchosia swartziana","B. swartziana",NA
"Casearia nitida","","","Sanchez Sanchez and Islebe 1999",21,NA,NA,NA,NA,1988,"GILBERT","1988253N12306","",NA,244010,"Casearia nitida Jacq. ","Casearia","Samydaceae","Malpighiales","North Atlantic",20.84503606,-86.90365681,0.67,NA,NA,NA,NA,54.0476122507945,"Semi/Deciduous","Angiosperm","No","No",NA,"Tree (angio)",9,6,"Yucat?n moist forests","Tropical & Subtropical Moist Broadleaf Forests","Neotropic","ZAN_020; TRY_3007; TRY_3010; TRY_4005; TRY_4037; TRY_4006","Casearia nitida","C. nitida",NA
"Thrinax radiata","","","Sanchez Sanchez and Islebe 1999",0,NA,NA,NA,NA,1988,"GILBERT","1988253N12306","",NA,1233680,"Thrinax radiata Lodd. ex Schult. & Schult.f. ","Thrinax","Arecaceae","Arecales","North Atlantic",20.84503606,-86.90365681,NA,NA,11.0292,1.3729185263518,"NR",NA,"Evergreen","Angiosperm","Yes","Yes","HIGHEST","Palm",9,6,"Yucat?n moist forests","Tropical & Subtropical Moist Broadleaf Forests","Neotropic","TRY_2002; TRY_2009; TRY_4006","Thrinax radiata","T. radiata","H"
"Laetia thamnia","","","Sanchez Sanchez and Islebe 1999",38,NA,NA,NA,NA,1988,"GILBERT","1988253N12306","",NA,1331729,"Casearia thamnia (L.) T.Samar. & M.H.Alford ","Casearia","Samydaceae","Malpighiales","North Atlantic",20.84503606,-86.90365681,0.66,NA,16.18,NA,"NR",66.3705662463477,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",9,6,"Yucat?n moist forests","Tropical & Subtropical Moist Broadleaf Forests","Neotropic","ZAN_013; TRY_2011; TRY_3020; TRY_3021; TRY_3010; TRY_4006; TRY_4014; TRY_4023; TRY_4037; TRY_4038","Casearia thamnia","C. thamnia",NA
"Malmea depressa","","","Sanchez Sanchez and Islebe 1999",38,NA,NA,NA,NA,1988,"GILBERT","1988253N12306","",NA,810227,"Mosannona depressa (Baill.) Chatrou ","Mosannona","Annonaceae","Magnoliales","North Atlantic",20.84503606,-86.90365681,NA,NA,NA,NA,NA,NA,NA,"Angiosperm","No","No",NA,"Tree (angio)",9,6,"Yucat?n moist forests","Tropical & Subtropical Moist Broadleaf Forests","Neotropic","","Mosannona depressa","M. depressa",NA
"Calyptranthes pallens","","","Sanchez Sanchez and Islebe 1999",38,NA,NA,NA,NA,1988,"GILBERT","1988253N12306","",NA,1329469,"Myrcia chytraculia var. pauciflora (O.Berg) G.P.Burton & E.Lucas ","Myrcia","Myrtaceae","Myrtales","North Atlantic",20.84503606,-86.90365681,NA,NA,7.9248,NA,"NR",NA,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",9,6,"Yucat?n moist forests","Tropical & Subtropical Moist Broadleaf Forests","Neotropic","TRY_2002; TRY_4006; TRY_4037; TRY_4038; TRY_4046","Myrcia chytraculia","M. chytraculia",NA
"Drypetes lateriflora","(Sw.) Krug & Urban","","Sanchez Sanchez and Islebe 1999",36,NA,NA,NA,NA,1988,"GILBERT","1988253N12306","",NA,431923,"Drypetes lateriflora (Sw.) Krug & Urb. ","Drypetes","Putranjivaceae","Malpighiales","North Atlantic",20.84503606,-86.90365681,0.75,0,10.0584,NA,"NR",NA,"Evergreen","Angiosperm","No","No",NA,"Tree (angio)",9,6,"Yucat?n moist forests","Tropical & Subtropical Moist Broadleaf Forests","Neotropic","TRY_1002; TRY_2002; TRY_4006; TRY_4037; TRY_4038","Drypetes lateriflora","D. lateriflora",NA
"Hiraea obovata","","","Sanchez Sanchez and Islebe 1999",63,NA,NA,NA,NA,1988,"GILBERT","1988253N12306","",NA,626581,"Hiraea obovata Huber ","Hiraea","Malpighiaceae","Malpighiales","North Atlantic",20.84503606,-86.90365681,NA,NA,NA,NA,NA,NA,NA,"Angiosperm","No","No",NA,"Tree (angio)",9,6,"Yucat?n moist forests","Tropical & Subtropical Moist Broadleaf Forests","Neotropic","","Hiraea obovata","H. obovata",NA
